biotech_1 biotech_2 biotech_3 energy_1 energy_2
0.381622458393446 -0.138340441051785 -0.108653888106356 -1.74954470195182 -2.38740833662035
0.206230771424356 -0.428253673861884 0.355534204863955 -0.851076141006654 -0.728053709678321
1.42759260430421 -0.799415562820496 0.0987871193396026 -2.15768043171774 -2.15749102867111
1.74206584429607 1.68401564061795 1.58021459548113 2.01414427406437 0.467357279373104
1.09248052659955 0.117307801443478 -0.568084435665119 0.305267502968529 0.872141119540838
1.18278504999053 2.47647410758298 2.61061072993794 -1.32858497433256 -0.827111135187419
-0.342298226139734 0.380890893305225 0.281658612068899 1.50708109233494 0.959691837905792
0.993610116885954 1.06509739003219 1.84236069321409 0.16333668831665 1.00795568021422
0.111035573733643 -0.762047292067504 -1.70059406587934 -0.212912042435343 -0.768522336123082
0.110487895079253 0.107238849991062 -0.312500008710443 -0.196003115761876 -0.4965209814736
0.766361908903816 0.422556013895663 1.10742015631689 -0.752435154907574 -0.419215713722227
0.448237477882692 -0.158344664183897 0.187289491496849 -0.242972356521508 -0.74044944005031
-0.665745709345633 -0.717250245373328 -1.36086389543081 -0.335761254247131 -0.737666725068843
